task_id,nearest_neighbor_task_id,nearest_neighbor_distance,nearest_neighbor_used_run_config,accuracy_rank_in_original_task,accuracy,balanced_accuracy,precision,precision_micro,precision_macro,recall,recall_micro,recall_macro,f1_micro,f1_macro,jaccard_micro,jaccard_macro,original_task_openml_task_id,original_task_openml_dataset_id,original_task_ens_pkl_file,original_task_budget_m,original_task_budget_f,original_task_seed,original_task_ensemble_size,original_task_base_classifiers_metrics,original_task_accuracy,original_task_balanced_accuracy,original_task_precision,original_task_precision_micro,original_task_precision_macro,original_task_recall,original_task_recall_micro,original_task_recall_macro,original_task_f1_micro,original_task_f1_macro,original_task_f1_samples,original_task_jaccard_micro,original_task_jaccard_macro,original_task_apmicro,original_task_apmacro,original_task_meanconfidence,original_task_disagreement,original_task_doublefault,original_task_yulesq,original_task_correlation,original_task_kappa_error,original_task_kohawi_wolpert_variance
211721,146593,0.9362329744076608,ensemble-learners/el_task-146593_ens-size-5_budget-m-2000_budget-f-100_seed-992.pkl,10,0.6680068925904652,0.6621349246078096,[0.66226415 0.67694567],0.6680068925904652,0.6696049095392458,[0.76138829 0.56288156],0.6680068925904652,0.6621349246078096,0.6680068925904652,0.6615210225361587,0.5015092712376024,0.4960666807025986,146593,1480,ensemble-learners/el_task-146593_ens-size-5_budget-m-2000_budget-f-100_seed-992.pkl,2000,100,992,5,"[['Model', {'accuracy': 0.6458333333333334, 'balanced_accuracy': 0.5277589249355232, 'precision': array([0.73825503, 0.3255814 ]), 'precision_micro': 0.6458333333333334, 'precision_macro': 0.5319182144529422, 'recall': array([0.79136691, 0.26415094]), 'recall_micro': 0.6458333333333334, 'recall_macro': 0.5277589249355232, 'f1_micro': 0.6458333333333334, 'f1_macro': 0.5277777777777778, 'jaccard_micro': 0.47692307692307695, 'jaccard_macro': 0.3943546177034804, 'apmicro': 0, 'apmacro': 0, 'meanconfidence': 0}, 238], ['Model', {'accuracy': 0.671875, 'balanced_accuracy': 0.5690918962942854, 'precision': array([0.76027397, 0.39130435]), 'precision_micro': 0.671875, 'precision_macro': 0.5757891602144134, 'recall': array([0.79856115, 0.33962264]), 'recall_micro': 0.671875, 'recall_macro': 0.5690918962942854, 'f1_micro': 0.671875, 'f1_macro': 0.5712918660287082, 'jaccard_micro': 0.5058823529411764, 'jaccard_macro': 0.43007662835249044, 'apmicro': 0, 'apmacro': 0, 'meanconfidence': 0}, 210], ['Model', {'accuracy': 0.6666666666666666, 'balanced_accuracy': 0.5713316139541197, 'precision': array([0.76223776, 0.3877551 ]), 'precision_micro': 0.6666666666666666, 'precision_macro': 0.5749964321392893, 'recall': array([0.78417266, 0.35849057]), 'recall_micro': 0.6666666666666666, 'recall_macro': 0.5713316139541197, 'f1_micro': 0.6666666666666666, 'f1_macro': 0.5727993324989571, 'jaccard_micro': 0.5, 'jaccard_macro': 0.4294867330594052, 'apmicro': 0, 'apmacro': 0, 'meanconfidence': 0}, 90], ['Model', {'accuracy': 0.6770833333333334, 'balanced_accuracy': 0.6135468983303922, 'precision': array([0.78947368, 0.42372881]), 'precision_micro': 0.6770833333333334, 'precision_macro': 0.6066012488849242, 'recall': array([0.75539568, 0.47169811]), 'recall_micro': 0.6770833333333334, 'recall_macro': 0.6135468983303922, 'f1_micro': 0.6770833333333334, 'f1_macro': 0.6092436974789917, 'jaccard_micro': 0.5118110236220472, 'jaccard_macro': 0.45804941840457014, 'apmicro': 0, 'apmacro': 0, 'meanconfidence': 0}, 292], ['Model', {'accuracy': 0.6510416666666666, 'balanced_accuracy': 0.6305823265915569, 'precision': array([0.81034483, 0.40789474]), 'precision_micro': 0.6510416666666666, 'precision_macro': 0.6091197822141561, 'recall': array([0.67625899, 0.58490566]), 'recall_micro': 0.6510416666666666, 'recall_macro': 0.6305823265915569, 'f1_micro': 0.6510416666666666, 'f1_macro': 0.608937528499772, 'jaccard_micro': 0.4826254826254826, 'jaccard_macro': 0.45008873114463177, 'apmicro': 0, 'apmacro': 0, 'meanconfidence': 0}, 130]]",0.71875,0.5606081172797611,[0.75147929 0.47826087],0.71875,0.6148700797530229,[0.91366906 0.20754717],0.71875,0.5606081172797611,0.71875,0.5570745044429255,,0.5609756097560976,0.4354441138971525,0,0,0,0.3052083333333333,0.8151041666666667,0.2033429403023519,0.6819214265165408,0.3174935942231539,0.1220833333333333
211720,126030,0.5022231569391692,ensemble-learners/el_task-126030_ens-size-5_budget-m-2000_budget-f-100_seed-146.pkl,6,0.9121644017235664,0.9136865234381708,"[0.9375     0.89632546 0.96       0.98148148 0.5        0.88433908
 1.         0.98394495]",0.9121644017235664,0.8929488719234097,"[0.88235294 0.8111639  0.93854749 0.98757764 0.77777778 0.93541033
 0.98360656 0.99305556]",0.9121644017235664,0.9136865234381708,0.9121644017235664,0.8990566281490119,0.8385131017672152,0.8349287821405097,126030,1478,ensemble-learners/el_task-126030_ens-size-5_budget-m-2000_budget-f-100_seed-146.pkl,2000,100,146,5,"[['Model', {'accuracy': 0.9802825191288993, 'balanced_accuracy': 0.9808090041702284, 'precision': array([0.99315068, 0.99410609, 1.        , 0.94612795, 0.95477387,
       0.9984544 ]), 'precision_micro': 0.9802825191288993, 'precision_macro': 0.9811021659542286, 'recall': array([0.99827883, 0.99410609, 0.99150743, 0.95254237, 0.9484193 ,
       1.        ]), 'recall_micro': 0.9802825191288993, 'recall_macro': 0.9808090041702284, 'f1_micro': 0.9802825191288993, 'f1_macro': 0.9809477930504521, 'jaccard_micro': 0.9613275613275614, 'jaccard_macro': 0.9634793944984409, 'apmicro': 0, 'apmacro': 0, 'meanconfidence': 0}, 18], ['Model', {'accuracy': 0.9855797527957623, 'balanced_accuracy': 0.985723020715792, 'precision': array([0.99827288, 0.98262548, 0.99784946, 0.97418244, 0.96223317,
       1.        ]), 'precision_micro': 0.9855797527957623, 'precision_macro': 0.985860573744334, 'recall': array([0.99483649, 1.        , 0.985138  , 0.95932203, 0.9750416 ,
       1.        ]), 'recall_micro': 0.9855797527957623, 'recall_macro': 0.985723020715792, 'f1_micro': 0.9855797527957623, 'f1_macro': 0.9857552501280854, 'jaccard_micro': 0.9715694807078619, 'jaccard_macro': 0.9722405386724402, 'apmicro': 0, 'apmacro': 0, 'meanconfidence': 0}, 186], ['Model', {'accuracy': 0.9864626250735727, 'balanced_accuracy': 0.9863114112967635, 'precision': array([0.99483649, 0.97880539, 0.9978355 , 0.9744898 , 0.97342193,
       1.        ]), 'precision_micro': 0.9864626250735727, 'precision_macro': 0.9865648507444872, 'recall': array([0.99483649, 0.99803536, 0.97876858, 0.97118644, 0.9750416 ,
       1.        ]), 'recall_micro': 0.9864626250735727, 'recall_macro': 0.9863114112967635, 'f1_micro': 0.9864626250735727, 'f1_macro': 0.9864066358540337, 'jaccard_micro': 0.9732868757259001, 'jaccard_macro': 0.97336805762661, 'apmicro': 0, 'apmacro': 0, 'meanconfidence': 0}, 186], ['Model', {'accuracy': 0.9820482636845203, 'balanced_accuracy': 0.9826349703767251, 'precision': array([0.99655766, 0.99412916, 1.        , 0.95570698, 0.95198675,
       0.9984544 ]), 'precision_micro': 0.9820482636845203, 'precision_macro': 0.9828058270502628, 'recall': array([0.99655766, 0.99803536, 0.99363057, 0.95084746, 0.95673877,
       1.        ]), 'recall_micro': 0.9820482636845203, 'recall_macro': 0.9826349703767251, 'f1_micro': 0.9820482636845203, 'f1_macro': 0.9827159469512265, 'jaccard_micro': 0.9647296906620411, 'jaccard_macro': 0.9668040188570289, 'apmicro': 0, 'apmacro': 0, 'meanconfidence': 0}, 80], ['Model', {'accuracy': 0.9788110653325486, 'balanced_accuracy': 0.9786675903280626, 'precision': array([0.99311532, 0.97131931, 0.99563319, 0.95439189, 0.95986622,
       1.        ]), 'precision_micro': 0.9788110653325486, 'precision_macro': 0.9790543217467679, 'recall': array([0.99311532, 0.99803536, 0.96815287, 0.95762712, 0.95507488,
       1.        ]), 'recall_micro': 0.9788110653325486, 'recall_macro': 0.9786675903280626, 'f1_micro': 0.9788110653325486, 'f1_macro': 0.9787972529883758, 'jaccard_micro': 0.9585014409221903, 'jaccard_macro': 0.9589951439272828, 'apmicro': 0, 'apmacro': 0, 'meanconfidence': 0}, 179]]",0.9873454973513832,0.9875135697216666,[0.99656357 0.98834951 1.         0.96949153 0.97166667 1.        ],0.9873454973513832,0.9876785467561106,[0.99827883 1.         0.98726115 0.96949153 0.97004992 1.        ],0.9873454973513832,0.9875135697216666,0.9873454973513832,0.9875833294968364,,0.975007265329846,0.9757700054897308,0,0,0,0.020423778693349,0.9928487345497352,0.0205835936633392,0.5959731232188382,0.4014720737458191,0.0081695114773396
189902,189887,0.0063115272942873,ensemble-learners/el_task-189887_ens-size-15_budget-m-2000_budget-f-100_seed-615.pkl,2,0.9688809096349492,0.2615993915073307,[0.97336562 0.         0.         0.         0.59459459],0.9688809096349492,0.3135920424056017,[0.9981378  0.         0.         0.         0.30985915],0.9688809096349492,0.2615993915073307,0.9688809096349492,0.2786006969273901,0.9396401625072548,0.2454830323895173,189887,1535,ensemble-learners/el_task-189887_ens-size-15_budget-m-2000_budget-f-100_seed-615.pkl,2000,100,615,13,"[['Model', {'accuracy': 0.9599514563106796, 'balanced_accuracy': 0.2829719619694162, 'precision': array([0.9757085 , 0.        , 0.        , 0.        , 0.36470588]), 'precision_micro': 0.9599514563106796, 'precision_macro': 0.2680828768754465, 'recall': array([0.99020228, 0.        , 0.        , 0.        , 0.42465753]), 'recall_micro': 0.9599514563106796, 'recall_macro': 0.2829719619694162, 'f1_micro': 0.9599514563106796, 'f1_macro': 0.2750614048150906, 'jaccard_micro': 0.9229871645274212, 'jaccard_macro': 0.2420946533441494, 'apmicro': 0, 'apmacro': 0, 'meanconfidence': 0}, 341], ['Model', {'accuracy': 0.9629854368932039, 'balanced_accuracy': 0.26150660557861427, 'precision': array([0.97045245, 0.        , 0.33333333, 0.        , 0.46511628]), 'precision_micro': 0.9629854368932039, 'precision_macro': 0.35378041186196824, 'recall': array([0.99652339, 0.        , 0.03703704, 0.        , 0.2739726 ]), 'recall_micro': 0.9629854368932039, 'recall_macro': 0.26150660557861427, 'f1_micro': 0.9629854368932039, 'f1_macro': 0.2789618787986328, 'jaccard_micro': 0.9286132241076653, 'jaccard_macro': 0.24199880121289047, 'apmicro': 0, 'apmacro': 0, 'meanconfidence': 0}, 133], ['Model', {'accuracy': 0.9626820388349514, 'balanced_accuracy': 0.2780183200015907, 'precision': array([0.97016303, 1.        , 0.28571429, 0.        , 0.43243243]), 'precision_micro': 0.9626820388349514, 'precision_macro': 0.537661948981543, 'recall': array([0.99683944, 0.1       , 0.07407407, 0.        , 0.21917808]), 'recall_micro': 0.9626820388349514, 'recall_macro': 0.2780183200015907, 'f1_micro': 0.9626820388349514, 'f1_macro': 0.3147389348994044, 'jaccard_micro': 0.9280491371746125, 'jaccard_macro': 0.25998014902098954, 'apmicro': 0, 'apmacro': 0, 'meanconfidence': 0}, 355], ['Model', {'accuracy': 0.964502427184466, 'balanced_accuracy': 0.2625080096288728, 'precision': array([0.97197413, 0.        , 0.        , 0.        , 0.46938776]), 'precision_micro': 0.964502427184466, 'precision_macro': 0.2882723770136327, 'recall': array([0.99747155, 0.        , 0.        , 0.        , 0.31506849]), 'recall_micro': 0.964502427184466, 'recall_macro': 0.2625080096288728, 'f1_micro': 0.964502427184466, 'f1_macro': 0.27232139432481567, 'jaccard_micro': 0.9314386170524466, 'jaccard_macro': 0.2403816971558907, 'apmicro': 0, 'apmacro': 0, 'meanconfidence': 0}, 94], ['Model', {'accuracy': 0.9617718446601942, 'balanced_accuracy': 0.2298209306755797, 'precision': array([0.96575971, 0.        , 0.        , 0.        , 0.44      ]), 'precision_micro': 0.9617718446601942, 'precision_macro': 0.28115194130235405, 'recall': array([0.99841972, 0.        , 0.        , 0.        , 0.15068493]), 'recall_micro': 0.9617718446601942, 'recall_macro': 0.2298209306755797, 'f1_micro': 0.9617718446601942, 'f1_macro': 0.2412615955473098, 'jaccard_micro': 0.9263588544710696, 'jaccard_macro': 0.21814449917898196, 'apmicro': 0, 'apmacro': 0, 'meanconfidence': 0}, 57], ['Model', {'accuracy': 0.9617718446601942, 'balanced_accuracy': 0.24787118656678603, 'precision': array([0.96897081, 0.        , 0.07142857, 0.        , 0.55555556]), 'precision_micro': 0.9617718446601942, 'precision_macro': 0.3191909882232463, 'recall': array([0.99683944, 0.        , 0.03703704, 0.        , 0.20547945]), 'recall_micro': 0.9617718446601942, 'recall_macro': 0.24787118656678603, 'f1_micro': 0.9617718446601942, 'f1_macro': 0.2662976149312825, 'jaccard_micro': 0.9263588544710696, 'jaccard_macro': 0.23349473020448608, 'apmicro': 0, 'apmacro': 0, 'meanconfidence': 0}, 14], ['Model', {'accuracy': 0.9632888349514563, 'balanced_accuracy': 0.24351956081256604, 'precision': array([0.96783088, 0.        , 0.        , 0.        , 0.51612903]), 'precision_micro': 0.9632888349514563, 'precision_macro': 0.2967919829222011, 'recall': array([0.99841972, 0.        , 0.        , 0.        , 0.21917808]), 'recall_micro': 0.9632888349514563, 'recall_macro': 0.24351956081256604, 'f1_micro': 0.9632888349514563, 'f1_macro': 0.25811593509166625, 'jaccard_micro': 0.929177641205736, 'jaccard_macro': 0.22963374954809646, 'apmicro': 0, 'apmacro': 0, 'meanconfidence': 0}, 43], ['Model', {'accuracy': 0.9629854368932039, 'balanced_accuracy': 0.25347706087189664, 'precision': array([0.96958525, 0.        , 0.16666667, 0.        , 0.48571429]), 'precision_micro': 0.9629854368932039, 'precision_macro': 0.32439324116743473, 'recall': array([0.99747155, 0.        , 0.03703704, 0.        , 0.23287671]), 'recall_micro': 0.9629854368932039, 'recall_macro': 0.25347706087189664, 'f1_micro': 0.9629854368932039, 'f1_macro': 0.27175032245915565, 'jaccard_micro': 0.9286132241076653, 'jaccard_macro': 0.23705425550545073, 'apmicro': 0, 'apmacro': 0, 'meanconfidence': 0}, 135], ['Model', {'accuracy': 0.9629854368932039, 'balanced_accuracy': 0.25347706087189664, 'precision': array([0.96958525, 0.        , 0.16666667, 0.        , 0.48571429]), 'precision_micro': 0.9629854368932039, 'precision_macro': 0.32439324116743473, 'recall': array([0.99747155, 0.        , 0.03703704, 0.        , 0.23287671]), 'recall_micro': 0.9629854368932039, 'recall_macro': 0.25347706087189664, 'f1_micro': 0.9629854368932039, 'f1_macro': 0.27175032245915565, 'jaccard_micro': 0.9286132241076653, 'jaccard_macro': 0.23705425550545073, 'apmicro': 0, 'apmacro': 0, 'meanconfidence': 0}, 135], ['Model', {'accuracy': 0.9593446601941747, 'balanced_accuracy': 0.2393359528588041, 'precision': array([0.9692213 , 0.        , 0.25      , 0.        , 0.38709677]), 'precision_micro': 0.9593446601941747, 'precision_macro': 0.32126361461094727, 'recall': array([0.99525917, 0.        , 0.03703704, 0.        , 0.16438356]), 'recall_micro': 0.9593446601941747, 'recall_macro': 0.2393359528588041, 'f1_micro': 0.9593446601941747, 'f1_macro': 0.2554706069673148, 'jaccard_micro': 0.921865889212828, 'jaccard_macro': 0.2257070545609548, 'apmicro': 0, 'apmacro': 0, 'meanconfidence': 0}, 1], ['Model', {'accuracy': 0.9596480582524272, 'balanced_accuracy': 0.25614360182186585, 'precision': array([0.96975309, 0.        , 0.        , 0.        , 0.375     ]), 'precision_micro': 0.9596480582524272, 'precision_macro': 0.2689506172839506, 'recall': array([0.99304678, 0.        , 0.        , 0.        , 0.28767123]), 'recall_micro': 0.9596480582524272, 'recall_macro': 0.25614360182186585, 'f1_micro': 0.9596480582524272, 'f1_macro': 0.26136862135583866, 'jaccard_micro': 0.9224263633712453, 'jaccard_macro': 0.23153143947135363, 'apmicro': 0, 'apmacro': 0, 'meanconfidence': 0}, 16], ['Model', {'accuracy': 0.9611650485436893, 'balanced_accuracy': 0.2584508239254269, 'precision': array([0.96921182, 0.        , 0.33333333, 0.        , 0.42222222]), 'precision_micro': 0.9611650485436893, 'precision_macro': 0.34495347564313084, 'recall': array([0.99494311, 0.        , 0.03703704, 0.        , 0.26027397]), 'recall_micro': 0.9611650485436893, 'recall_macro': 0.2584508239254269, 'f1_micro': 0.9611650485436893, 'f1_macro': 0.2741218971490602, 'jaccard_micro': 0.9252336448598131, 'jaccard_macro': 0.23817254697072138, 'apmicro': 0, 'apmacro': 0, 'meanconfidence': 0}, 280], ['Model', {'accuracy': 0.9587378640776699, 'balanced_accuracy': 0.27332401595342554, 'precision': array([0.97062461, 0.        , 0.125     , 0.22222222, 0.40909091]), 'precision_micro': 0.9587378640776699, 'precision_macro': 0.3453875489589776, 'recall': array([0.99209861, 0.        , 0.03703704, 0.09090909, 0.24657534]), 'recall_micro': 0.9587378640776699, 'recall_macro': 0.27332401595342554, 'f1_micro': 0.9587378640776699, 'f1_macro': 0.29502231233861076, 'jaccard_micro': 0.9207459207459208, 'jaccard_macro': 0.24867487059905372, 'apmicro': 0, 'apmacro': 0, 'meanconfidence': 0}, 101]]",0.9635922330097088,0.2542888315466809,[0.96958525 0.         0.         0.         0.48780488],0.9635922330097088,0.2914780263010003,[0.99747155 0.         0.         0.         0.2739726 ],0.9635922330097088,0.2542888315466809,0.9635922330097088,0.2668415859714718,,0.9297423887587822,0.235994809632175,0,0,0,0.007880570077172,0.9656187764500872,0.0005048659744136,0.1056061284911709,0.8930809381752424,0.003637186189464
