,attr_conc.mean,attr_conc.sd,attr_ent.mean,attr_ent.sd,attr_to_inst,can_cor.mean,can_cor.sd,cat_to_num,class_conc.mean,class_conc.sd,class_ent,cor.mean,cor.sd,cov.mean,cov.sd,eigenvalues.mean,eigenvalues.sd,eq_num_attr,freq_class.mean,freq_class.sd,g_mean.mean,g_mean.sd,gravity,h_mean.mean,h_mean.sd,inst_to_attr,iq_range.mean,iq_range.sd,joint_ent.mean,joint_ent.sd,kurtosis.mean,kurtosis.sd,lh_trace,mad.mean,mad.sd,max.mean,max.sd,mean.mean,mean.sd,median.mean,median.sd,min.mean,min.sd,mut_inf.mean,mut_inf.sd,nr_attr,nr_bin,nr_cat,nr_class,nr_cor_attr,nr_disc,nr_inst,nr_norm,nr_num,nr_outliers,ns_ratio,num_to_cat,p_trace,range.mean,range.sd,roy_root,sd.mean,sd.sd,sd_ratio,skewness.mean,skewness.sd,sparsity.mean,sparsity.sd,t_mean.mean,t_mean.sd,var.mean,var.sd,w_lambda,task_id,successful_mf_extraction
0,0.011093357888286205,0.004732578290415885,3.4594136798151007,4.967820599437001e-05,7.077669902912621,1.0,,0.0,0.002047388837967099,0.0029642252113204442,0.4076291728545772,0.09898434126730785,0.08832780615979059,456782.1039290812,8364836.942558183,21615517.496910684,937335294.1726987,28.27592528906728,0.5,0.5917728595949553,2888.1054198116963,7076.989349097787,180217.5121737707,2471.7144828362807,6443.1396348707685,0.1412894375857339,1826.1494192958392,3824.865784297829,3.85262673122759,0.014980152478385638,53.65889890444021,141.95101256893966,inf,1252.759131670782,2710.1973274349284,25369.00715134888,107949.02320605435,3374.6737420266563,7636.8130691661445,2943.8861545496115,7257.277192545215,217.90876085962503,693.9105389102215,0.014416121442087156,0.014975684704968139,10935,0,0,2,0.003068015274588045,1,1545,0.0,10935,10935,238.9684057679698,,1.0,25151.098390489253,107778.44753002383,inf,2053.1814278393117,4171.517096252903,,4.116337825892636,4.622827836750103,4.920674895693281e-05,0.00010540115731134614,3016.986505036873,7320.319707222461,21615517.496910688,333449388.10364944,0.0,75115,True
,attr_conc.mean,attr_conc.sd,attr_ent.mean,attr_ent.sd,attr_to_inst,can_cor.mean,can_cor.sd,cat_to_num,class_conc.mean,class_conc.sd,class_ent,cor.mean,cor.sd,cov.mean,cov.sd,eigenvalues.mean,eigenvalues.sd,eq_num_attr,freq_class.mean,freq_class.sd,g_mean.mean,g_mean.sd,gravity,h_mean.mean,h_mean.sd,inst_to_attr,iq_range.mean,iq_range.sd,joint_ent.mean,joint_ent.sd,kurtosis.mean,kurtosis.sd,lh_trace,mad.mean,mad.sd,max.mean,max.sd,mean.mean,mean.sd,median.mean,median.sd,min.mean,min.sd,mut_inf.mean,mut_inf.sd,nr_attr,nr_bin,nr_cat,nr_class,nr_cor_attr,nr_disc,nr_inst,nr_norm,nr_num,nr_outliers,ns_ratio,num_to_cat,p_trace,range.mean,range.sd,roy_root,sd.mean,sd.sd,sd_ratio,skewness.mean,skewness.sd,sparsity.mean,sparsity.sd,t_mean.mean,t_mean.sd,var.mean,var.sd,w_lambda,task_id,successful_mf_extraction
0,0.01314604471835881,0.009577195802289346,3.4594136798151007,4.967820599437001e-05,7.077669902912621,1.0,,0.0,0.004503069833444085,0.005934679578542806,0.26326539563132384,0.09898434126730786,0.0883278061597906,456782.1039290812,8364836.942558184,21615517.496910688,937335294.1726987,9.161303965454197,0.5,0.6439477288863898,2888.1054198116963,7076.9893490977865,287320.9032088534,2471.7144828362807,6443.1396348707685,0.1412894375857339,1826.1494192958392,3824.865784297829,3.6939424025203795,0.02525576006917557,53.65889890444021,141.95101256893966,inf,1252.759131670782,2710.1973274349284,25369.00715134888,107949.02320605435,3374.673742026657,7636.8130691661445,2943.8861545496115,7257.277192545215,217.90876085962503,693.9105389102215,0.02873667292604364,0.02525664005607805,10935,0,0,2,0.003068015274588045,1,1545,0.0,10935,10935,119.383236038431,,1.0,25151.098390489253,107778.44753002383,inf,2053.1814278393117,4171.517096252903,,4.116337825892636,4.622827836750103,4.920674895693281e-05,0.00010540115731134614,3016.986505036873,7320.319707222461,21615517.496910688,333449388.10364944,0.0,75121,True
,attr_conc.mean,attr_conc.sd,attr_ent.mean,attr_ent.sd,attr_to_inst,can_cor.mean,can_cor.sd,cat_to_num,class_conc.mean,class_conc.sd,class_ent,cor.mean,cor.sd,cov.mean,cov.sd,eigenvalues.mean,eigenvalues.sd,eq_num_attr,freq_class.mean,freq_class.sd,g_mean.mean,g_mean.sd,gravity,h_mean.mean,h_mean.sd,inst_to_attr,iq_range.mean,iq_range.sd,joint_ent.mean,joint_ent.sd,kurtosis.mean,kurtosis.sd,lh_trace,mad.mean,mad.sd,max.mean,max.sd,mean.mean,mean.sd,median.mean,median.sd,min.mean,min.sd,mut_inf.mean,mut_inf.sd,nr_attr,nr_bin,nr_cat,nr_class,nr_cor_attr,nr_disc,nr_inst,nr_norm,nr_num,nr_outliers,ns_ratio,num_to_cat,p_trace,range.mean,range.sd,roy_root,sd.mean,sd.sd,sd_ratio,skewness.mean,skewness.sd,sparsity.mean,sparsity.sd,t_mean.mean,t_mean.sd,var.mean,var.sd,w_lambda,task_id,successful_mf_extraction
0,0.009130340358475866,0.0036306826928068745,3.4594136798151007,4.967820599437001e-05,7.077669902912621,1.0,,0.0,0.0068318509682251,0.008218530997543577,0.6911361227419887,0.09898434126730786,0.08832780615979059,456782.1039290812,8364836.942558184,21615517.496910688,937335294.1726991,13.777721880701243,0.5,0.44531708614531434,2888.1054198116963,7076.989349097787,170929.99565170077,2471.7144828362807,6443.1396348707685,0.1412894375857339,1826.1494192958392,3824.865784297829,4.1003864933593555,0.05447029922340997,53.65889890444021,141.95101256893966,inf,1252.759131670782,2710.1973274349284,25369.00715134888,107949.02320605435,3374.6737420266563,7636.8130691661445,2943.8861545496115,7257.277192545215,217.90876085962503,693.9105389102215,0.05016330919773306,0.05447070048687471,10935,0,0,2,0.003068015274588045,1,1545,0.0,10935,10935,67.96302766188789,,1.0,25151.098390489253,107778.44753002383,inf,2053.1814278393117,4171.517096252903,,4.116337825892636,4.622827836750103,4.920674895693281e-05,0.00010540115731134614,3016.986505036873,7320.319707222461,21615517.496910688,333449388.1036495,0.0,75125,True
,attr_conc.mean,attr_conc.sd,attr_ent.mean,attr_ent.sd,attr_to_inst,can_cor.mean,can_cor.sd,cat_to_num,class_conc.mean,class_conc.sd,class_ent,cor.mean,cor.sd,cov.mean,cov.sd,eigenvalues.mean,eigenvalues.sd,eq_num_attr,freq_class.mean,freq_class.sd,g_mean.mean,g_mean.sd,gravity,h_mean.mean,h_mean.sd,inst_to_attr,iq_range.mean,iq_range.sd,joint_ent.mean,joint_ent.sd,kurtosis.mean,kurtosis.sd,lh_trace,mad.mean,mad.sd,max.mean,max.sd,mean.mean,mean.sd,median.mean,median.sd,min.mean,min.sd,mut_inf.mean,mut_inf.sd,nr_attr,nr_bin,nr_cat,nr_class,nr_cor_attr,nr_disc,nr_inst,nr_norm,nr_num,nr_outliers,ns_ratio,num_to_cat,p_trace,range.mean,range.sd,roy_root,sd.mean,sd.sd,sd_ratio,skewness.mean,skewness.sd,sparsity.mean,sparsity.sd,t_mean.mean,t_mean.sd,var.mean,var.sd,w_lambda,task_id,successful_mf_extraction
0,0.010383699995305137,0.0032649843042748877,3.4594136798151007,4.967820599437001e-05,7.077669902912621,1.0,,0.0,0.002673286258668986,0.0027857402947196012,0.5523574067765363,0.09898434126730785,0.0883278061597906,456782.1039290812,8364836.942558183,21615517.49691068,937335294.1726987,29.626085759248298,0.5,0.5258677615426168,2888.1054198116967,7076.989349097787,139665.42469012967,2471.7144828362807,6443.1396348707685,0.1412894375857339,1826.1494192958392,3824.865784297829,3.993126794150671,0.017689240948781944,53.65889890444021,141.9510125689397,inf,1252.759131670782,2710.1973274349284,25369.00715134888,107949.02320605435,3374.6737420266563,7636.8130691661445,2943.8861545496115,7257.277192545215,217.90876085962503,693.9105389102215,0.018644292440965084,0.01768992711223999,10935,0,0,2,0.003068015274588045,1,1545,0.0,10935,10935,184.54813440997665,,1.0,25151.098390489253,107778.44753002383,inf,2053.1814278393117,4171.517096252903,,4.116337825892636,4.622827836750104,4.920674895693281e-05,0.00010540115731134614,3016.986505036873,7320.319707222461,21615517.496910688,333449388.10364944,0.0,75126,True
,attr_conc.mean,attr_conc.sd,attr_ent.mean,attr_ent.sd,attr_to_inst,can_cor.mean,can_cor.sd,cat_to_num,class_conc.mean,class_conc.sd,class_ent,cor.mean,cor.sd,cov.mean,cov.sd,eigenvalues.mean,eigenvalues.sd,eq_num_attr,freq_class.mean,freq_class.sd,g_mean.mean,g_mean.sd,gravity,h_mean.mean,h_mean.sd,inst_to_attr,iq_range.mean,iq_range.sd,joint_ent.mean,joint_ent.sd,kurtosis.mean,kurtosis.sd,lh_trace,mad.mean,mad.sd,max.mean,max.sd,mean.mean,mean.sd,median.mean,median.sd,min.mean,min.sd,mut_inf.mean,mut_inf.sd,nr_attr,nr_bin,nr_cat,nr_class,nr_cor_attr,nr_disc,nr_inst,nr_norm,nr_num,nr_outliers,ns_ratio,num_to_cat,p_trace,range.mean,range.sd,roy_root,sd.mean,sd.sd,sd_ratio,skewness.mean,skewness.sd,sparsity.mean,sparsity.sd,t_mean.mean,t_mean.sd,var.mean,var.sd,w_lambda,task_id,successful_mf_extraction
0,0.060942927131702254,0.03730536056038314,2.993287184843917,0.012859221793601529,17.92,0.9999999999999994,8.103698616019965e-16,0.0,0.2074992121276944,0.08781925616366686,4.279204622115651,0.2099926642359994,0.16575107922561508,352.80917463869133,392.6055063919061,1770.5080577376998,53591.316045319894,4.524598288959327,0.05,0.012703423846159844,78.67753383686109,25.790933602986932,3227.4210465544024,67.61982763343188,24.398858385298354,0.05580357142857143,56.42134122670807,26.44752742667612,6.326727266368743,0.31296432867383356,0.5168653502965095,2.4766669278944593,inf,38.01133736413043,17.78072177671903,202.28270574534162,28.06153973750311,89.4038203821226,26.15930472603674,86.03649068322981,33.35935225028776,16.940314440993788,7.471556556020686,0.945764540590825,0.3088700625296382,10304,0,0,20,0.05849930717278872,19,575,150.0,10304,5954,2.164939111561522,,18.99999999999998,185.3423913043478,32.31546441511824,inf,40.023715247181066,12.985632087556537,,0.46194734575297364,0.8121198533056438,0.0066793762329981025,0.0019600411876538994,86.64107508551623,30.588051466247023,1770.5080577376991,1093.9556703936564,0.0,189859,True
